Barcode,Celltype,Trajectory
scATAC_Liver_E13_5_BC02210_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC08647_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC06479_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC09628_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC11524_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC03804_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC02664_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC06980_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC03471_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC00251_N01,G01=21.0:Cycling_Blood_Progenitor,primitive erythroid trajectory
scATAC_Liver_E13_5_BC09479_N01,G03=27.9:Myeloid_Cell,White blood cell trajectory
scATAC_Liver_E13_5_BC08908_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC02624_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC03970_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC04740_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC02969_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC02788_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC04059_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC03311_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC06019_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC03212_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC10148_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC09487_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC06278_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC02975_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC07342_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC11428_N01,G03=27.6:Myeloid_Cell,White blood cell trajectory
scATAC_Liver_E13_5_BC05296_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC02687_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC04336_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC08538_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC01869_N01,G04=18.5:Macrophage,White blood cell trajectory
scATAC_Liver_E13_5_BC07108_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC06161_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC09643_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC03905_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC11008_N01,G02=27.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC06125_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC01173_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC04566_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC00938_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC12277_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC08037_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC02919_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC03101_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC04373_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC09404_N01,G03=27.6:Myeloid_Cell,White blood cell trajectory
scATAC_Liver_E13_5_BC07387_N01,G02=21.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC00179_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC02361_N01,G01=21.0:Cycling_Blood_Progenitor,primitive erythroid trajectory
scATAC_Liver_E13_5_BC09226_N01,G01=27.7:Megakaryocyte_Progenitor,Megakaryocyte trajectory
scATAC_Liver_E13_5_BC07776_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC12332_N01,G02=21.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC05147_N01,G03=27.9:Myeloid_Cell,White blood cell trajectory
scATAC_Liver_E13_5_BC04782_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC11496_N01,G04=18.5:Macrophage,White blood cell trajectory
scATAC_Liver_E13_5_BC04248_N02,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC02093_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC05397_N01,G01=27.4:Myeloid_Cell,White blood cell trajectory
scATAC_Liver_E13_5_BC01994_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC05135_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC07600_N01,G02=21.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC09641_N01,G01=27.4:Myeloid_Cell,White blood cell trajectory
scATAC_Liver_E13_5_BC05453_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC00022_N01,G01=21.0:Cycling_Blood_Progenitor,primitive erythroid trajectory
scATAC_Liver_E13_5_BC10992_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC12230_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC02596_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC10587_N01,G02=27.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC04840_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC03501_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC03732_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC00172_N01,G01=27.7:Megakaryocyte_Progenitor,Megakaryocyte trajectory
scATAC_Liver_E13_5_BC02715_N02,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC02702_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC09072_N01,G01=27.4:Myeloid_Cell,White blood cell trajectory
scATAC_Liver_E13_5_BC05050_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC01468_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC03301_N01,G01=27.4:Myeloid_Cell,White blood cell trajectory
scATAC_Liver_E13_5_BC00338_N01,G01=21.0:Cycling_Blood_Progenitor,primitive erythroid trajectory
scATAC_Liver_E13_5_BC00906_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC12935_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC11391_N01,G03=27.9:Myeloid_Cell,White blood cell trajectory
scATAC_Liver_E13_5_BC05361_N02,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC01655_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC03010_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC03270_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC01785_N01,G03=27.6:Myeloid_Cell,White blood cell trajectory
scATAC_Liver_E13_5_BC00393_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC05215_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC10240_N01,G03=27.6:Myeloid_Cell,White blood cell trajectory
scATAC_Liver_E13_5_BC04893_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC02319_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC01766_N03,G01=21.0:Cycling_Blood_Progenitor,primitive erythroid trajectory
scATAC_Liver_E13_5_BC00958_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC08645_N02,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC03666_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC07208_N01,G04=18.5:Macrophage,White blood cell trajectory
scATAC_Liver_E13_5_BC01895_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC06652_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC00717_N01,G01=21.0:Cycling_Blood_Progenitor,primitive erythroid trajectory
scATAC_Liver_E13_5_BC03420_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC05800_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC01715_N01,G03=27.6:Myeloid_Cell,White blood cell trajectory
scATAC_Liver_E13_5_BC07779_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC02987_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC11303_N02,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC01975_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC11186_N01,G01=27.4:Myeloid_Cell,White blood cell trajectory
scATAC_Liver_E13_5_BC02148_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC12801_N01,G02=27.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC03722_N02,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC12922_N01,G04=18.5:Macrophage,White blood cell trajectory
scATAC_Liver_E13_5_BC00395_N01,G01=21.0:Cycling_Blood_Progenitor,primitive erythroid trajectory
scATAC_Liver_E13_5_BC06179_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC00825_N01,G01=21.0:Cycling_Blood_Progenitor,primitive erythroid trajectory
scATAC_Liver_E13_5_BC00043_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC02543_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC01326_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC07847_N01,G02=21.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC03916_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC04705_N01,G03=27.6:Myeloid_Cell,White blood cell trajectory
scATAC_Liver_E13_5_BC05223_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC09130_N01,G03=27.6:Myeloid_Cell,White blood cell trajectory
scATAC_Liver_E13_5_BC00909_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC00892_N01,G03=18.4:Macrophage,White blood cell trajectory
scATAC_Liver_E13_5_BC05290_N02,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC03836_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC05392_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC10986_N01,G04=18.5:Macrophage,White blood cell trajectory
scATAC_Liver_E13_5_BC04703_N02,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC10881_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC09519_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC03495_N03,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC05983_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC02759_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC06782_N01,G02=21.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC01564_N01,G01=27.4:Myeloid_Cell,White blood cell trajectory
scATAC_Liver_E13_5_BC05709_N01,G04=18.5:Macrophage,White blood cell trajectory
scATAC_Liver_E13_5_BC06003_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC05433_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC09792_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC00604_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC01707_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC03947_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC00431_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC00439_N01,G01=21.0:Cycling_Blood_Progenitor,primitive erythroid trajectory
scATAC_Liver_E13_5_BC00875_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC04784_N01,G01=27.4:Myeloid_Cell,White blood cell trajectory
scATAC_Liver_E13_5_BC07261_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC01423_N01,G01=27.7:Megakaryocyte_Progenitor,Megakaryocyte trajectory
scATAC_Liver_E13_5_BC09881_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC04117_N02,G01=27.7:Megakaryocyte_Progenitor,Megakaryocyte trajectory
scATAC_Liver_E13_5_BC02529_N03,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC05432_N01,G03=18.4:Macrophage,White blood cell trajectory
scATAC_Liver_E13_5_BC00797_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC03039_N01,G01=21.0:Cycling_Blood_Progenitor,primitive erythroid trajectory
scATAC_Liver_E13_5_BC03668_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC03872_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC05831_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC07006_N01,G01=21.5:Blood_Progenitor,primitive erythroid trajectory
scATAC_Liver_E13_5_BC03938_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC08449_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC06428_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC02800_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC02953_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC03979_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC03339_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC03948_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC07104_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC07128_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC01789_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC00327_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC01010_N01,G01=21.0:Cycling_Blood_Progenitor,primitive erythroid trajectory
scATAC_Liver_E13_5_BC10601_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC01853_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC11319_N01,G01=27.4:Myeloid_Cell,White blood cell trajectory
scATAC_Liver_E13_5_BC04487_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC03415_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC11572_N01,G02=27.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC03901_N01,G04=18.5:Macrophage,White blood cell trajectory
scATAC_Liver_E13_5_BC06761_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC01463_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC02811_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC06674_N01,G01=27.4:Myeloid_Cell,White blood cell trajectory
scATAC_Liver_E13_5_BC01603_N03,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC03896_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC04435_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC08291_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC04222_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC00396_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC03570_N01,G04=18.5:Macrophage,White blood cell trajectory
scATAC_Liver_E13_5_BC00220_N02,G01=21.0:Cycling_Blood_Progenitor,primitive erythroid trajectory
scATAC_Liver_E13_5_BC05556_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC05388_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC09777_N01,G02=21.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC08613_N01,G03=27.6:Myeloid_Cell,White blood cell trajectory
scATAC_Liver_E13_5_BC00667_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC10007_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC00864_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC02885_N02,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC05244_N04,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC00809_N01,G01=21.0:Cycling_Blood_Progenitor,primitive erythroid trajectory
scATAC_Liver_E13_5_BC12154_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC06424_N01,G03=27.6:Myeloid_Cell,White blood cell trajectory
scATAC_Liver_E13_5_BC04342_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC00617_N01,G01=21.0:Cycling_Blood_Progenitor,primitive erythroid trajectory
scATAC_Liver_E13_5_BC06643_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC02684_N02,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC02058_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC00625_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC02930_N01,G03=27.6:Myeloid_Cell,White blood cell trajectory
scATAC_Liver_E13_5_BC03446_N01,G01=27.7:Megakaryocyte_Progenitor,Megakaryocyte trajectory
scATAC_Liver_E13_5_BC01200_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC01978_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC05427_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC08632_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC03798_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC04401_N01,G01=27.4:Myeloid_Cell,White blood cell trajectory
scATAC_Liver_E13_5_BC01732_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC03210_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC05330_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC03638_N01,G01=27.4:Myeloid_Cell,White blood cell trajectory
scATAC_Liver_E13_5_BC04053_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC04021_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC12927_N01,G02=27.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC04594_N01,G03=18.4:Macrophage,White blood cell trajectory
scATAC_Liver_E13_5_BC00207_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC04488_N01,G03=27.6:Myeloid_Cell,White blood cell trajectory
scATAC_Liver_E13_5_BC03060_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC06818_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC08107_N01,G01=27.4:Myeloid_Cell,White blood cell trajectory
scATAC_Liver_E13_5_BC11172_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC09218_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC07695_N02,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC10273_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC10829_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC00294_N01,G01=21.0:Cycling_Blood_Progenitor,primitive erythroid trajectory
scATAC_Liver_E13_5_BC04911_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC04370_N01,G03=18.4:Macrophage,White blood cell trajectory
scATAC_Liver_E13_5_BC11808_N02,G02=27.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC07990_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC04785_N01,G01=21.5:Blood_Progenitor,primitive erythroid trajectory
scATAC_Liver_E13_5_BC03909_N02,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC09559_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC10137_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
